ligand,blob_map_filename
RARE_LIGAND,8B64_L_306_3PE.npz
RARE_LIGAND,7STN_A_1202_BGI.npz
CLA-like,7BLX_A_1112_CLA.npz
NAG,7BAO_D_1_NAG.npz
NAG,7SBX_N_1_NAG.npz
RARE_LIGAND,8G3A_A_703_6OU.npz
BME-like,8D66_E_501_DHL.npz
CLA-like,7Y7B_R_202_CLA.npz
RARE_LIGAND,7BKC_g_184_KCX.npz
RARE_LIGAND,8DR8_F_902_PEE.npz
GTP-like,8SNB_DB_501_GTP.npz
SPM-like,7XQF_A_310_C14.npz
NAG,7D3E_C_1605_NAG.npz
NAG,7RSN_N_2_NAG.npz
NAG,7UCG_j_2_NAG.npz
ZN-like,8DH6_d_201_ZN.npz
MG-like,8HH8_A_601_MG.npz
NAG,6X98_Q_1_NAG.npz
RARE_LIGAND,8OI8_B_73_HIC.npz
CLA-like,7BLX_A_1102_CLA.npz
AGS,6DJU_B_901_AGS.npz
CLA-like,7R3K_B_832_CLA.npz
NAG,7KC1_T_1_NAG.npz
LMT,8AB8_J_101_LMT.npz
SF4-like,7V31_B_302_SF4.npz
ADP-like,5OOF_B_401_ADP.npz
NAD-like,6KPJ_E_402_NAI.npz
ATP-like,8HH4_F_602_ATP.npz
SF4-like,7V31_A_501_SF4.npz
CLA-like,6ZZX_A_1126_CLA.npz
BCR,6KIF_n_4022_BCR.npz
RARE_LIGAND,7VNQ_G_1101_7YV.npz
CLA-like,7R3K_B_822_CLA.npz
CLA-like,6ZZX_A_1136_CLA.npz
BCL,8B64_f_101_BCL.npz
PGE-like,7M5X_A_1210_D10.npz
MG-like,6JCW_B_402_MG.npz
RARE_LIGAND,8GY3_C_801_PCD.npz
ATP-like,7S65_F_603_ATP.npz
RARE_LIGAND,7TGH_B6_201_PC1.npz
CLA-like,7YCA_B_821_CLA.npz
NAG,6X6P_G_1_NAG.npz
ADP-like,7VAR_A_601_ADP.npz
RARE_LIGAND,6ZR2_L_701_3PE.npz
PGV-like,7RX3_B_801_PGW.npz
RARE_LIGAND,6ZQN_P_43_M3L.npz
CLA-like,6ZZX_B_1236_CLA.npz
RARE_LIGAND,8B9Z_L_602_3PE.npz
RARE_LIGAND,7SX3_A_2106_PEV.npz
RARE_LIGAND,7LPA_A_905_4DY.npz
PLM-like,7E1V_B_601_PLM.npz
RARE_LIGAND,7Y6I_A_1114_POV.npz
NAG,7DWZ_I_1_NAG.npz
CYC-like,7VEA_aP_201_CYC.npz
RARE_LIGAND,6X15_A_507_6OU.npz
NAG,7YR1_c_1_NAG.npz
GTP-like,8GLV_Cx_501_GTP.npz
CA-like,8AE1_B_1205_CA.npz
CLA-like,6ZZX_B_1226_CLA.npz
ATP-like,6RD4_T_1001_ATP.npz
CLA-like,6ZZX_2_601_CLA.npz
RARE_LIGAND,6U88_A_1001_P0T.npz
NAG,7PBZ_J_2_NAG.npz
ATP-like,6RE1_T_1001_ATP.npz
CLA-like,7YCA_B_831_CLA.npz
RARE_LIGAND,7NVN_z_603_AF3.npz
CLA-like,7BLX_B_1202_CLA.npz
CYC-like,7EZX_PP_1001_CYC.npz
RARE_LIGAND,6YEZ_A_1011_CL0.npz
RARE_LIGAND,6R7X_A_713_UMQ.npz
CLA-like,8AM5_a_817_CLA.npz
RARE_LIGAND,6WJ6_D_409_LHG.npz
NAG,5VN8_P_1_NAG.npz
NAG,6ROJ_E_1_NAG.npz
NAG,8D56_g_1_NAG.npz
RARE_LIGAND,8BA0_D_123_2MR.npz
ATP-like,7RFE_E_603_ATP.npz
CLA-like,8AM5_a_807_CLA.npz
NAG,7KIP_A_1403_NAG.npz
NAG,8H3N_C_1308_NAG.npz
MYR-like,7R41_o_201_MYR.npz
RARE_LIGAND,6PLT_B_510_UNL.npz
ZN-like,7OJ5_S_301_MN.npz
RARE_LIGAND,7Y7B_A_848_8CT.npz
RARE_LIGAND,7MIP_D_602_ZG4.npz
ATP-like,8G0A_B_600_ATP.npz
NAG,7SXT_U_1_NAG.npz
RARE_LIGAND,5FTJ_E_1001_OJA.npz
RARE_LIGAND,6PLU_A_507_UNL.npz
NAG,7V7O_Y_2_NAG.npz
ZN-like,8BD3_A_402_FE2.npz
ATP-like,7TCH_B_301_ATP.npz
AGS,7RL7_B_902_AGS.npz
RARE_LIGAND,7WUB_J_802_Y6Y.npz
HEC-like,6OVH_F_201_HEC.npz
CLA-like,7EW6_B_842_CLA.npz
CLA-like,6KAC_y_610_CLA.npz
PGV-like,6VXZ_B_505_PGW.npz
RARE_LIGAND,7QSK_Y_804_3PE.npz
NAG,7YRN_K_1_NAG.npz
NAG,7YQX_P_1_NAG.npz
CLA-like,6KAD_c_504_CLA.npz
RARE_LIGAND,7LPA_A_902_6OU.npz
SF4-like,7W1U_B_301_SF4.npz
NAG,7T3M_C_1212_NAG.npz
ZN-like,7S4K_A_501_CU.npz
RARE_LIGAND,8APA_i_201_PC1.npz
MG-like,7M6J_E_501_MG.npz
GTP-like,8GLV_P9_501_GTP.npz
NAG,7CAB_N_1_NAG.npz
NAG,7L02_I_1_NAG.npz
RARE_LIGAND,8P5V_B_1304_SCA.npz
NAG,7YVK_B_1313_NAG.npz
PX4-like,7JN1_K_501_MC3.npz
RARE_LIGAND,8HG3_S_321_Q6L.npz
RARE_LIGAND,7TZC_A_5304_CFF.npz
NAG,8DMI_J_1_NAG.npz
CLA-like,7EW6_A_814_CLA.npz
ATP-like,6REB_V_1001_ATP.npz
ATP-like,6RDG_V_1001_ATP.npz
CLA-like,6YEZ_B_1213_CLA.npz
HEC-like,7ZYV_A_303_HEC.npz
CLA-like,7EW6_A_804_CLA.npz
NAG,7VFS_B_1202_NAG.npz
CLA-like,6YEZ_B_1203_CLA.npz
RARE_LIGAND,7R41_A_1_FME.npz
RARE_LIGAND,7EJ0_R_501_E5E.npz
RARE_LIGAND,7X6I_C_801_PTY.npz
CTP-like,7BES_B_302_UTP.npz
RARE_LIGAND,6ZZX_8_601_CHL.npz
CLA-like,6YEZ_A_1103_CLA.npz
BCR,8BD3_A_410_BCR.npz
ADP-like,7NII_F_1000_ADP.npz
CYC-like,7Y4L_Q3_1001_CYC.npz
GTP-like,7AX3_R_901_GCP.npz
CLA-like,8BD3_r_314_CLA.npz
CLA-like,8BD3_y_615_CLA.npz
CLA-like,7S3D_G_1136_CLA.npz
RARE_LIGAND,7RHJ_A_701_PCG.npz
MAN-like,8G3Q_k_5_MAN.npz
NAG,7L86_d_1_NAG.npz
NAG,7SMM_F_1_NAG.npz
RARE_LIGAND,6VUM_C_705_ROV.npz
MG-like,8IO6_F_901_MG.npz
RARE_LIGAND,7MIG_A_603_ZFY.npz
MG-like,7MI6_A_4204_MG.npz
CLA-like,8HW1_B_606_CLA.npz
MG-like,8G27_C_1002_MG.npz
RARE_LIGAND,6JPA_A_1907_3PE.npz
RARE_LIGAND,8DRE_A_902_PEE.npz
CLA-like,8BD3_R_304_CLA.npz
CLA-like,6KAD_s_613_CLA.npz
NAG,6VRW_N_1_NAG.npz
SF4-like,7Z83_G_1001_SF4.npz
MG-like,6KPI_H_401_MG.npz
NAD-like,6WKW_D_401_NAD.npz
HG-like,7XM1_O_201_BA.npz
RARE_LIGAND,6X17_B_501_6OU.npz
MG-like,6KQ4_K_401_MG.npz
CDL,7R4C_L_702_CDL.npz
RARE_LIGAND,6ZKE_M_1_FME.npz
NAG,7WEC_Y_1_NAG.npz
ZN-like,7S4J_C_301_CU.npz
NAG,7KDG_Q_1_NAG.npz
NAG,8G4T_T_1_NAG.npz
NAG,6PLX_G_1_NAG.npz
ADP-like,7X0S_a_601_ADP.npz
CA-like,7SSV_A_901_K.npz
NAG,7KQB_A_1301_NAG.npz
BMA-like,6P65_Q_3_BMA.npz
RARE_LIGAND,8SI7_B_1305_3FD.npz
PX4-like,7JLW_H_506_MC3.npz
MG-like,6UGE_D_502_MG.npz
CLA-like,6ZZX_G_1603_CLA.npz
ADP-like,7BPA_F_902_ADP.npz
NAG,7MY3_C_1304_NAG.npz
SAH-like,7FGG_G_1002_SAH.npz
RARE_LIGAND,5FTJ_B_1001_OJA.npz
CLA-like,7Y7B_5_604_CLA.npz
NAG,6PZY_S_2_NAG.npz
MG-like,6KOU_E_402_MG.npz
ZN-like,7PHI_C_602_ZN.npz
NAG,8H3N_B_1310_NAG.npz
MG-like,6RE7_Y_602_MG.npz
CLA-like,7YCA_L_303_CLA.npz
CLA-like,6KIF_L_1502_CLA.npz
SPM-like,7XQB_B_409_C14.npz
CLA-like,6ZZX_A_1013_CLA.npz
NAG,7WS0_S_1_NAG.npz
ATP-like,7Z8H_A_4702_ATP.npz
ZN-like,7BKC_g_602_ZN.npz
CLA-like,7BGI_G_1601_CLA.npz
RARE_LIGAND,8HG3_U_314_Q6L.npz
ATP-like,7LGQ_D_901_ATP.npz
RARE_LIGAND,7R42_K_1_FME.npz
RARE_LIGAND,7W1Z_Q_501_970.npz
NAG,8IOS_E_1_NAG.npz
SF4-like,7V2C_B_301_SF4.npz
RARE_LIGAND,8P5V_E_1304_SCA.npz
NAG,8AQS_B_902_NAG.npz
CDL,7TGH_AN_304_CDL.npz
NAG,7TGW_C_1306_NAG.npz
NAG,8DP1_W_604_NAG.npz
CLA-like,7R3K_A_839_CLA.npz
NAG,7L02_E_2_NAG.npz
SPM-like,7XS6_B_1221_C14.npz
ZN-like,7W85_J_501_NI.npz
RARE_LIGAND,8BD3_D_409_LMG.npz
RARE_LIGAND,7R4C_b_302_3PE.npz
SF4-like,6ZKJ_3_801_SF4.npz
CLA-like,7R3K_A_829_CLA.npz
ATP-like,7LG5_B_901_ATP.npz
RARE_LIGAND,7QSK_g_201_PC1.npz
NAG,7V7R_Z_2_NAG.npz
FES-like,7BKC_F_201_FES.npz
RARE_LIGAND,8AC5_N_505_PTY.npz
ADP-like,7NII_A_1000_ADP.npz
ADP-like,8OID_D_401_ADP.npz
CLA-like,6KIF_G_1138_CLA.npz
NAG,7SMM_J_2_NAG.npz
NAD-like,7RER_C_601_NAD.npz
CA-like,7UKC_A_603_K.npz
RARE_LIGAND,6ZQN_N_43_M3L.npz
ADP-like,8ENC_F_401_ADP.npz
BCR,6L35_I_101_BCR.npz
CLA-like,7BLX_1_603_CLA.npz
ADP-like,7R8V_E_401_ADP.npz
MG-like,8OI8_B_402_MG.npz
CYC-like,7SCC_AE_200_CYC.npz
NAG,7KKK_M_1_NAG.npz
NAG,7MW5_Y_1_NAG.npz
CLA-like,6KIF_G_1128_CLA.npz
NAG,7TGW_L_1_NAG.npz
RARE_LIGAND,7R3K_6_316_CHL.npz
CYC-like,7SC9_AQ_200_CYC.npz
RARE_LIGAND,6ZZX_4_609_CHL.npz
CDL,7R4C_X_1701_CDL.npz
RARE_LIGAND,6KAD_B_621_SQD.npz
ZN-like,5GKY_E_6000_ZN.npz
RARE_LIGAND,3JBT_K_1301_DTP.npz
RARE_LIGAND,7VYQ_F_302_83I.npz
AMP-like,7RFE_C_604_IMP.npz
RARE_LIGAND,6PLU_D_612_UNL.npz
CLR,7TJ9_A_2416_CLR.npz
SF4-like,6K33_bC_101_SF4.npz
NAG,8DLT_O_1_NAG.npz
RARE_LIGAND,8HG3_U_305_CHL.npz
RARE_LIGAND,6ZKB_w_801_PC1.npz
RARE_LIGAND,7QA8_I_12_NLE.npz
MG-like,7NJM_F_601_MG.npz
MG-like,6JCZ_D_401_MG.npz
ZN-like,7E1V_E_401_CU.npz
RARE_LIGAND,6PLU_D_602_UNL.npz
RARE_LIGAND,5IRX_A_804_6EU.npz
OLA-like,7KHR_r_404_OLA.npz
NAG,7TB8_T_2_NAG.npz
NAG,6WXB_A_602_NAG.npz
NAG,8DMH_V_1_NAG.npz
ZN-like,7OJ5_M_301_MN.npz
NAG,6UDJ_w_1_NAG.npz
CLR,7ZXN_D_501_CLR.npz
CYC-like,7EZX_TP_1001_CYC.npz
CLA-like,6ZZX_B_1209_CLA.npz
RARE_LIGAND,8ENL_B_601_CLF.npz
RARE_LIGAND,8A2T_C_73_HIC.npz
RARE_LIGAND,6HU9_E_303_PEF.npz
ADP-like,5FTJ_E_807_ADP.npz
RARE_LIGAND,6HU9_O_403_PEF.npz
RARE_LIGAND,8F74_F_902_PEE.npz
CLA-like,6ZZX_B_1219_CLA.npz
NAG,7S6K_T_1_NAG.npz
GTP-like,8GLV_DG_501_GTP.npz
RARE_LIGAND,7PLV_H_2_EEP.npz
RARE_LIGAND,7WLL_A_2321_3PE.npz
LMT,7XK3_D_302_LMT.npz
CDL,8AB8_H_701_CDL.npz
ZN-like,7VMR_D_6000_ZN.npz
CLA-like,7VZG_A_933_CLA.npz
HG-like,7XM1_FA_202_BA.npz
NAG,8G3N_s_2_NAG.npz
CLA-like,8AM5_a_828_CLA.npz
HEC-like,7E1V_O_303_HEC.npz
GTP-like,8GLV_Ay_502_GTP.npz
NAG,7DRX_C_2_NAG.npz
LMT,7R42_l_201_LMT.npz
CDL,8AB8_A_3001_CDL.npz
NAG,6OKP_d_1_NAG.npz
CLA-like,8HW1_G_607_CLA.npz
NAG,8A95_C_1306_NAG.npz
RARE_LIGAND,6VXO_A_301_POV.npz
CLA-like,6KIF_G_1022_CLA.npz
RARE_LIGAND,8DRE_D_903_PEE.npz
ZN-like,6M3X_R_401_FE.npz
CLA-like,6L35_5_613_CLA.npz
CLA-like,8AM5_a_838_CLA.npz
CLA-like,7Y7B_b_607_CLA.npz
RARE_LIGAND,8BD3_y_607_CHL.npz
RARE_LIGAND,8BD3_Y_316_LUT.npz
NAG,8F2S_F_2_NAG.npz
RARE_LIGAND,7QSK_M_903_3PE.npz
MAN-like,7D3F_E_6_MAN.npz
BCL,7VZG_A_906_BCL.npz
CLA-like,6L35_5_603_CLA.npz
NAG,7EDG_N_1_NAG.npz
RARE_LIGAND,6WJ6_C_517_DGD.npz
CA-like,7YVS_E_901_CA.npz
NAG,7XDB_L_1_NAG.npz
GTP-like,8GLV_O0_501_GTP.npz
ZN-like,7EV9_E_504_CU1.npz
RARE_LIGAND,7MIY_A_2407_Y01.npz
ZN-like,7UMZ_C_5102_ZN.npz
NAG,7WE7_S_2_NAG.npz
RARE_LIGAND,6PW5_A_1001_PIO.npz
BGC-like,8G2J_B_5_BGC.npz
CLA-like,7BLX_B_1023_CLA.npz
AGS,7VAX_C_602_AGS.npz
NAG,7CZT_X_1_NAG.npz
NAG,8G3Q_j_1_NAG.npz
RARE_LIGAND,6NR3_A_1202_KXP.npz
RARE_LIGAND,8BD3_s_309_CHL.npz
NAG,7S62_A_2110_NAG.npz
RARE_LIGAND,7RQV_B_902_6OU.npz
RARE_LIGAND,7XJ0_A_1504_6OU.npz
RARE_LIGAND,7LP9_D_905_LBN.npz
NAG,7Y76_S_1_NAG.npz
RARE_LIGAND,7UTD_F_401_MQ9.npz
CLA-like,8HW1_F_608_CLA.npz
NAG,6U7H_D_2_NAG.npz
ADP-like,6ZNL_E_800_ADP.npz
NAG,5VN8_e_1_NAG.npz
CLA-like,6KIF_e_1011_CLA.npz
ATP-like,8BLY_G_602_ATP.npz
NAG,6AGF_C_2_NAG.npz
NAG,7EPX_Z_1_NAG.npz
CDL,8AC4_C_505_CDL.npz
NAG,8G3O_c_1_NAG.npz
RARE_LIGAND,7B5O_J_401_I74.npz
CLA-like,6ZZX_A_1119_CLA.npz
NAG,7W72_N_1_NAG.npz
MG-like,8OOC_J_801_MG.npz
NAG,7YSG_C_601_NAG.npz
RARE_LIGAND,7RHI_D_701_PCG.npz
NAG,7T3M_G_1206_NAG.npz
RARE_LIGAND,7EJX_R_401_J5F.npz
CLA-like,6ZZX_A_1109_CLA.npz
RARE_LIGAND,7TGH_3I_601_PC1.npz
NAG,6X6P_C_1314_NAG.npz
NAG,6PLU_H_1_NAG.npz
RARE_LIGAND,8BD3_G_615_LUT.npz
SF4-like,7W4J_B_301_SF4.npz
RARE_LIGAND,5IRX_D_805_6EU.npz
MG-like,6ZQN_C_601_MG.npz
ADP-like,6NJP_D_600_ADP.npz
NAG,7KQB_B_1305_NAG.npz
LMT,8AM5_j_102_LMT.npz
BMA-like,8CZZ_T_3_BMA.npz
ZN-like,7OJ5_R_302_MN.npz
NAG,7XLQ_E_1_NAG.npz
NAG,7XIX_M_1_NAG.npz
NAG,8FWW_I_2_NAG.npz
NAG,7YA0_K_1_NAG.npz
PX4-like,7JMC_H_502_MC3.npz
GTP-like,7RFE_C_601_GTP.npz
BCL,7PQD_AA_1001_BCL.npz
GTP-like,8GLV_CG_501_GTP.npz
RARE_LIGAND,7SQ6_D_601_AQV.npz
CLA-like,6L35_A_839_CLA.npz
ZN-like,8AGD_B_1307_CU.npz
RARE_LIGAND,7R42_H_401_3PE.npz
NAG,8DIM_K_1_NAG.npz
SF4-like,7P69_I_202_SF4.npz
RARE_LIGAND,8FIS_H_100_TYS.npz
NAG,7L0L_C_402_NAG.npz
RARE_LIGAND,7QA8_B_518_Y01.npz
NAG,8F2S_J_1_NAG.npz
MG-like,6RDJ_U_1002_MG.npz
RARE_LIGAND,7QSK_L_701_3PE.npz
NAG,6X3X_F_1_NAG.npz
SF4-like,6YEZ_C_3002_SF4.npz
CA-like,8E56_A_1901_CA.npz
CLA-like,6L35_A_829_CLA.npz
RARE_LIGAND,7LW1_E_801_YG1.npz
NAG,6OKP_H_2_NAG.npz
ADP-like,6RE1_Y_601_ADP.npz
RARE_LIGAND,7D72_G_401_GDD.npz
CLA-like,6ZZX_5_614_CLA.npz
RARE_LIGAND,6ZZX_M_4001_ECH.npz
NAG,7THT_I_1_NAG.npz
BMA-like,7UCG_b_3_BMA.npz
RARE_LIGAND,6CVM_B_2005_NA.npz
STU-like,8JPB_G_701_STU.npz
CA-like,6V4O_W_504_CA.npz
MG-like,7QVI_C_502_MG.npz
CLR,7SK9_A_402_CLR.npz
BCL,7ZE3_E_102_BCL.npz
MG-like,8APA_F1_602_MG.npz
RARE_LIGAND,7R4C_U_101_EHZ.npz
NAG,6U7H_H_1_NAG.npz
RARE_LIGAND,7XTB_R_501_SRO.npz
RARE_LIGAND,7X9W_K_31_CSS.npz
NAD-like,8ARI_V_501_NAD.npz
CTP-like,7MIH_E_603_UTP.npz
MG-like,6JCW_C_401_MG.npz
SPM-like,7LGW_B_830_C14.npz
CLA-like,6ZZX_5_604_CLA.npz
SF4-like,7BKC_C_201_SF4.npz
BCR,6KAD_h_101_BCR.npz
CDL,6ZQN_b_302_CDL.npz
RARE_LIGAND,8E94_B_901_IWB.npz
OLC-like,6UD8_B_901_OLC.npz
MG-like,8BM1_I_601_MG.npz
MG-like,7WAF_D_1003_MG.npz
RARE_LIGAND,7TJ9_A_2418_Q7G.npz
MG-like,7QUC_A_502_MG.npz
RARE_LIGAND,7D3F_A_1601_HEM.npz
CLR,6T9O_A_805_CLR.npz
CLA-like,7EW6_B_820_CLA.npz
F3S,7UTD_P_402_F3S.npz
RARE_LIGAND,6PLT_E_505_UNL.npz
CLA-like,7EWK_A_811_CLA.npz
RARE_LIGAND,7LGJ_G_8_7ID.npz
PGE-like,7LGW_A_831_D10.npz
GTP-like,7UX2_B_401_GTP.npz
RARE_LIGAND,7NVL_q_603_AF3.npz
AMP-like,6R8U_A_501_AMP.npz
RARE_LIGAND,8AC5_P_302_PTY.npz
MAN-like,7SMQ_F_4_MAN.npz
MAN-like,8G3V_Q_7_MAN.npz
RARE_LIGAND,6HU9_C_605_PEF.npz
AGS,6UQO_C_801_AGS.npz
CLA-like,7EW6_B_830_CLA.npz
CTP-like,7RL0_E_604_UTP.npz
SPM-like,7XS6_B_1205_C14.npz
CLA-like,8BD3_G_611_CLA.npz
NAG,6AGF_E_1_NAG.npz
RARE_LIGAND,8BD3_a_415_LHG.npz
NAG,6WM4_U_506_NAG.npz
ATP-like,8BLY_D_602_ATP.npz
RARE_LIGAND,8HLA_B_301_FL3.npz
LMT,8AC4_P_302_LMT.npz
NAG,7EDF_X_1_NAG.npz
GAL-like,6WM2_W_2_GAL.npz
PGV-like,6VXZ_D_504_PGW.npz
CLA-like,7BLX_A_1013_CLA.npz
ADP-like,5GJR_y_501_ADP.npz
NAG,7L89_W_1_NAG.npz
RARE_LIGAND,7TGH_5_802_PC1.npz
LMT,7R41_M_602_LMT.npz
CLA-like,6YXR_B_1021_CLA.npz
MG-like,7ET1_A_1101_MG.npz
CA-like,7ET1_A_1108_K.npz
CLA-like,7R3K_8_313_CLA.npz
RARE_LIGAND,8BD3_6_306_CHL.npz
ATP-like,8APG_D1_601_ATP.npz
MG-like,6RE7_T_1002_MG.npz
NAG,7WE7_U_1_NAG.npz
NAG,7OCI_K_1_NAG.npz
RARE_LIGAND,7ZXY_A_302_HEM.npz
NAG,8G3Q_l_2_NAG.npz
CA-like,8G3O_G_502_CA.npz
NAG,8FIS_f_1_NAG.npz
NAG,7KIP_Y_2_NAG.npz
NAG,7QN9_G_1_NAG.npz
ADP-like,6ZNL_F_800_ADP.npz
RARE_LIGAND,7RQV_A_902_6OU.npz
RARE_LIGAND,7TGH_B8_601_3PE.npz
CLA-like,8HW1_E_608_CLA.npz
CLA-like,6KIF_f_1021_CLA.npz
CLA-like,8HW1_D_607_CLA.npz
RARE_LIGAND,8EYK_F_2601_X5O.npz
NAG,6UDJ_4_1_NAG.npz
RARE_LIGAND,8G1E_D_3303_Q5B.npz
NAG,8G3N_U_1_NAG.npz
HG-like,7XM1_EA_202_BA.npz
CA-like,8BM1_Q_603_K.npz
AGS,7W8G_6_2001_AGS.npz
LMT,7R42_M_603_LMT.npz
SF4-like,6YJ4_B_301_SF4.npz
CLA-like,8AM5_b_828_CLA.npz
RARE_LIGAND,7S88_C_701_Y01.npz
CLA-like,6L35_6_603_CLA.npz
RARE_LIGAND,8A2T_D_73_HIC.npz
ZN-like,7VML_C_6000_ZN.npz
RARE_LIGAND,7OCI_D_102_AJP.npz
CLA-like,8AM5_b_838_CLA.npz
RARE_LIGAND,8BD3_7_309_CHL.npz
RARE_LIGAND,8FWW_D_1003_POV.npz
NAG,7XIX_G_1_NAG.npz
FES-like,7V2E_O_301_FES.npz
ADP-like,5FTJ_F_807_ADP.npz
SF4-like,7R44_B_201_SF4.npz
RARE_LIGAND,6WM2_0_305_WSS.npz
NAG,7MY3_A_1303_NAG.npz
SF4-like,6ZKI_6_201_SF4.npz
CA-like,7YVS_B_901_CA.npz
BCR,7YCA_B_846_BCR.npz
ZN-like,7Z19_G_401_ZN.npz
CLA-like,6L35_K_204_CLA.npz
MG-like,6KS6_d_602_MG.npz
MAN-like,7LBF_K_5_MAN.npz
CA-like,7KCM_A_803_K.npz
BCR,7EW6_F_804_BCR.npz
BMA-like,7PBZ_H_3_BMA.npz
CYC-like,7EZX_J7_1001_CYC.npz
ZN-like,6M3X_U_401_FE.npz
CTP-like,7WIZ_C_603_UTP.npz
CLR,6T9O_B_805_CLR.npz
NDG,8AGC_L_1_NDG.npz
CLA-like,7EW6_A_820_CLA.npz
MG-like,7OJJ_L_2302_MG.npz
MG-like,7OCI_F_901_MG.npz
MG-like,6JCW_D_401_MG.npz
BCR,7EWK_A_849_BCR.npz
RARE_LIGAND,6ROH_A_560_BFD.npz
CDL,6HU9_P_302_CDL.npz
RARE_LIGAND,7F1O_F_501_LDP.npz
SPM-like,7XQB_D_408_C14.npz
RARE_LIGAND,7XJH_R_401_5FW.npz
ADP-like,5M32_c_501_ADP.npz
RARE_LIGAND,7TGH_T8_201_3PE.npz
MAN-like,8G3V_W_4_MAN.npz
CLA-like,7EW6_A_830_CLA.npz
RARE_LIGAND,7MZ5_C_901_6EU.npz
CLA-like,7Y7B_3_605_CLA.npz
AMP-like,6R8U_B_501_AMP.npz
BMA-like,8EJG_d_3_BMA.npz
MG-like,7QVI_D_502_MG.npz
NAG,7KQB_C_1306_NAG.npz
PGE-like,7LGW_B_831_D10.npz
RARE_LIGAND,7X9W_L_31_CSS.npz
MAN-like,7SMR_F_4_MAN.npz
ATP-like,8APG_C1_601_ATP.npz
CDL,7R42_h_1001_CDL.npz
CTP-like,7MIP_D_604_UTP.npz
NAD-like,8ARI_U_501_NAD.npz
SF4-like,7R42_I_201_SF4.npz
RARE_LIGAND,6CVM_A_2005_NA.npz
RARE_LIGAND,7V2C_C_302_PEE.npz
NAG,6U7H_N_2_NAG.npz
RARE_LIGAND,8AB7_C_501_HEM.npz
MG-like,8H9V_F_502_MG.npz
CLA-like,8BD3_Y_312_CLA.npz
RARE_LIGAND,7UT7_B_602_CLF.npz
FMN-like,8B9Z_F_501_FMN.npz
NAG,7XDB_f_1_NAG.npz
RARE_LIGAND,7TGH_J1_400_PC1.npz
MG-like,8BM1_N_601_MG.npz
ZN-like,6ZJA_X_602_NI.npz
NAG,7CZT_R_1_NAG.npz
CDL,7TGH_3C_603_CDL.npz
CLA-like,6ZZX_6_604_CLA.npz
RARE_LIGAND,6L7P_F_708_AJP.npz
SPM-like,7LGW_A_830_C14.npz
RARE_LIGAND,6KIF_G_5001_LHG.npz
RARE_LIGAND,6FN1_A_1305_ZQU.npz
CLA-like,7BLX_7_612_CLA.npz
RARE_LIGAND,6CSX_B_1103_PTY.npz
CLA-like,7R3K_3_5013_CLA.npz
MG-like,6RDJ_V_1002_MG.npz
CA-like,8SIK_B_201_CA.npz
NAG,6WHU_F_2_NAG.npz
NAG,7SBX_Q_1_NAG.npz
NAG,7D00_Q_1_NAG.npz
CLA-like,6L35_B_839_CLA.npz
ATP-like,6MSE_D_501_ATP.npz
RARE_LIGAND,8FOA_C_804_Y01.npz
NAG,7EDG_d_1_NAG.npz
ADP-like,6RE1_Z_601_ADP.npz
CLA-like,7BLX_7_602_CLA.npz
NAG,7RSN_Q_2_NAG.npz
HEC-like,7WSQ_F_502_HEC.npz
MG-like,6ZQN_D_601_MG.npz
RARE_LIGAND,6UT8_C_701_GSP.npz
CLA-like,7YCA_R_317_CLA.npz
ADP-like,7NJS_D_600_ADP.npz
RARE_LIGAND,8ETP_D_901_PCG.npz
RARE_LIGAND,7YCA_W_314_CHL.npz
FES-like,7R4C_E_301_FES.npz
NAG,6X98_N_1_NAG.npz
RARE_LIGAND,7LW1_F_801_YG1.npz
RARE_LIGAND,8AB8_N_501_HEM.npz
CLA-like,6L35_B_829_CLA.npz
RARE_LIGAND,6PLU_B_603_UNL.npz
MG-like,6RDG_Z_602_MG.npz
ADP-like,7PLV_C_401_ADP.npz
SPM-like,7XQF_E_305_C14.npz
SPM-like,7XQB_E_407_C14.npz
PX4-like,7JMC_K_502_MC3.npz
NAG,8DLR_A_1302_NAG.npz
SF4-like,7BKD_A_703_SF4.npz
CLA-like,6YEZ_A_1127_CLA.npz
CYC-like,7VEA_aL_201_CYC.npz
RARE_LIGAND,6ZQN_f_102_LHG.npz
SAH-like,7FGG_J_1002_SAH.npz
RARE_LIGAND,6PLU_B_613_UNL.npz
MG-like,7TJT_B_601_MG.npz
RARE_LIGAND,6X17_A_501_6OU.npz
PGV-like,7RXA_B_902_PGW.npz
CLA-like,6ZZX_a_607_CLA.npz
MG-like,8IO6_A_901_MG.npz
RARE_LIGAND,7QL6_A_601_CCE.npz
RARE_LIGAND,7MZE_B_901_6EU.npz
CDL,8AC5_H_701_CDL.npz
RARE_LIGAND,6HU9_H_603_PEF.npz
FES-like,7V3M_M_803_FES.npz
NAG,6CDE_IA_1_NAG.npz
NAG,8G4T_R_2_NAG.npz
CA-like,8G3V_G_1103_CA.npz
PX4-like,7JLW_K_506_MC3.npz
CL-like,7LGW_A_801_CL.npz
ADP-like,7BPA_E_902_ADP.npz
BCR,6L35_B_845_BCR.npz
SF4-like,7V3M_M_802_SF4.npz
BMA-like,6PZZ_N_3_BMA.npz
FMN-like,8EW3_C_301_FMN.npz
NAG,8DLT_E_1_NAG.npz
1PE-like,7XLQ_A_2414_R16.npz
RARE_LIGAND,7PSA_T_201_EHZ.npz
